temperature;pressure;system_kinetic_energy;potential_energy;total_energy;virial;msd;diffusion
5.6353307;20.437544;11473.641;-1725.7568;9747.884;61577.836;3.9761748;0.48021436
5.600965;20.526669;11392.807;-1662.4524;9730.3545;62073.84;3.9874778;0.4798409
5.557153;20.656555;11279.444;-1560.5217;9718.923;62805.035;3.999198;0.47952014
5.497822;20.754654;11199.369;-1485.6274;9713.742;63340.84;4.011213;0.4792369
5.4887023;20.68883;11243.636;-1553.8036;9689.833;62952.914;4.0234017;0.4789764
5.5308924;20.599577;11320.388;-1646.5969;9673.791;62402.043;4.0356936;0.47872996
5.55464;20.603632;11322.643;-1657.9786;9664.664;62383.562;4.0480056;0.47848764
5.530694;20.72352;11224.559;-1564.8042;9659.754;63043.707;4.0602584;0.47824007
5.4627056;20.898342;11075.859;-1419.6975;9656.162;64033.96;4.0724034;0.4779816
5.394179;20.998516;10980.836;-1335.5345;9645.302;64612.543;4.0844073;0.4777085
5.3737636;20.963476;10990.306;-1366.9249;9623.381;64426.855;4.096223;0.47741523
5.3990774;20.853996;11058.829;-1461.7444;9597.085;63815.613;4.1078105;0.47709763
5.4333935;20.76411;11111.5625;-1538.1754;9573.388;63314.508;4.1191797;0.47675693
5.446612;20.729786;11117.006;-1563.8455;9553.16;63135.066;4.130343;0.4763948
5.4391932;20.72501;11094.111;-1561.9619;9532.149;63133.3;4.141293;0.4760107
5.426102;20.721796;11069.11;-1558.0994;9511.012;63142.098;4.1520333;0.47560522
5.4161897;20.7049;11056.856;-1567.2598;9489.597;63069.086;4.162591;0.47518158
5.4156885;20.659897;11072.982;-1604.8059;9468.177;62823.39;4.172994;0.47474337
5.4320025;20.58988;11110.738;-1667.4087;9443.329;62430.77;4.183268;0.4742934
5.449366;20.553946;11129.167;-1704.7656;9424.401;62215.574;4.193454;0.47383657
5.4498367;20.562372;11115.747;-1706.5637;9409.184;62245.676;4.2036266;0.47338137
5.437179;20.60658;11072.21;-1677.8533;9394.357;62483.145;4.2138953;0.47294
5.4090743;20.672209;11013.924;-1629.7347;9384.188;62838.902;4.2243676;0.47252434
5.385187;20.690042;10991.808;-1621.2239;9370.584;62927.43;4.2350903;0.4721394
5.3893237;20.636127;11027.976;-1674.291;9353.685;62605.395;4.2460246;0.4717805
5.417907;20.545727;11100.23;-1760.9646;9339.266;62060.55;4.257097;0.47143927
5.456028;20.456734;11170.096;-1847.8887;9322.207;61524.594;4.268289;0.4711136
5.4799867;20.451267;11174.518;-1864.7788;9309.738;61460.215;4.2796297;0.47080633
5.457574;20.562714;11085.188;-1780.4423;9304.746;62062.18;4.291115;0.47051698
5.397579;20.71865;10954.955;-1655.3704;9299.585;62930.22;4.3026853;0.47023886
5.337572;20.823475;10861.064;-1572.6237;9288.44;63519.297;4.3142357;0.46996033
5.3101153;20.831987;10839.678;-1570.9526;9268.726;63571.266;4.3256707;0.46967107
5.3146725;20.79536;10854.987;-1607.1536;9247.834;63365.35;4.3369575;0.46936768
5.322995;20.757803;10872.258;-1642.8386;9229.419;63151.027;4.3481064;0.4690514
